"- Code Reviews"",""Ja, mit eingeschränkten Bedingungen"",""Kein Code Review durch KI-Werkzeuge -> Code noch genauer reviewen als vorher"",""1"",""1"",""1"",""0"",""1"",""1"",""0"","""",""Gelegentliche Aufwandseinsparung, allerdings häufig mit späterem Mehraufwand"",""Zu großes und blindes Vertrauen -> Comitter Code, der nur kopiert ist und Fehler enthält, schlecht in die Gesamtarchitektur passt und an anderen Stellen Usecases zerstört.""";;;;;;;;
"20,""12.06.2025 09:18:58"",""12.06.2025 09:29:36"",""Direkter Link"",""1"",""0"",""0"",""< 6 Monat"",""Mehrmals pro Woche"",""Eher positiv"",""0"",""1"",""0"",""1"",""1"",""1"","""",""Stimme voll zu"",""Stimme eher zu"",""Stimme eher zu"",""Stimme voll zu"",""Stimme eher zu"",""Stimme voll zu"",""Stimme eher zu"",""Stimme eher zu"",""Stimme voll zu"",""Stimme eher zu"",""Stimme voll zu"",""Weder noch / teils-teils"",""1"",""0"",""1"",""0"",""0"","""",""befriedigend"",""Häufig"",""Selten"",""Nein"",""übersprungen"",""Ja, mit eingeschränkten Bedingungen"",""Es sollte darauf geachtet werden, dass keine personenbezogenen/unternehmenbezogene Daten von der KI gespeichert werden"",""1"",""1"",""0"",""1"",""0"",""0"",""0"","""",""Deutlich gesteigerte Effizienz, durch weniger suchen. ";;;;;;;;
"Ebenfalls habe ich auch weniger Fälle von „Blockaden“, da auch in schwierigen Aufgaben, bzw. wenn die KI falsche Antworten gibt, bekommt man dadurch wenigstens einen neuen Ansatz von dem man weitermachen kann"",""In manchen Fällen dreht sich die KI im Kreis. ";;;;;;;;
KI gibt eine falsche Antwort;;;;;;;;
Man möchte diese mit einem Prompt verbessern;;;;;;;;
"KI erzählt sie hätte verstanden was der Fehler ist und antwortet das gleiche wie vorher""";;;;;;;;
"21,""12.06.2025 09:17:51"",""12.06.2025 09:29:27"",""Direkter Link"",""0"",""0"",""1"",""> 1 Jahr"",""Täglich"",""Sehr positiv"",""1"",""1"",""0"",""1"",""0"",""1"","""",""Stimme voll zu"",""Weder noch / teils-teils"",""Stimme eher zu"",""Stimme eher nicht zu"",""Weder noch / teils-teils"",""Stimme eher zu"",""Stimme eher zu"",""Stimme eher zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""1"",""1"",""1"",""0"",""0"","""",""gut"",""Gelegentlich"",""Gelegentlich"",""Nein"",""übersprungen"",""Ja, im vollem Umfang"",""übersprungen"",""1"",""1"",""0"",""1"",""1"",""0"",""0"","""",""Schnelleres einfinden in verschiedenen Technologien. Im DevOps stößt man täglich an neue Software, die der Kunde seit Jahren verwendet, von den man aber noch nie gehört hat. In solchen Fällen wird die Analyse und die Fehlerfindung deutlich vereinfacht und man kann Lösungen viel schneller anbieten. Dies macht auch einen besseren Eindruck beim Kunden, weil man sich auch mit Halbwissen schon gut zurecht findet. Man hat immer einen Senior-Entwickler aus jedem erdenklichen Bereich an der Seite, den man kurz Fragen kann, ohne erst Spezialisten im Betrieb anpingen zu müssen."",""Bisher keine relevanten, ist eher ein Problem des prompts gewesen.""";;;;;;;;
"22,""12.06.2025 09:17:37"",""12.06.2025 09:30:21"",""Direkter Link"",""0"",""0"",""1"",""> 2 Jahr"",""Täglich"",""Sehr positiv"",""1"",""1"",""0"",""0"",""0"",""1"","""",""Stimme voll zu"",""Stimme eher zu"",""Stimme eher zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Stimme voll zu"",""Stimme voll zu"",""Stimme eher zu"",""0"",""1"",""1"",""1"",""0"","""",""gut"",""Häufig"",""Gelegentlich"",""Nein"",""übersprungen"",""Ja, im vollem Umfang"",""übersprungen"",""1"",""1"",""1"",""1"",""1"",""1"",""0"","""",""- Vorschläge von Optionen, an die ich als DEV nicht gedacht habe";;;;;;;;
#NAME?;;;;;;;;
#NAME?;;;;;;;;
"- Erlernen neuer Technologien"",""Keine. Ich kann das Tool ja einfach nicht nutzen.""";;;;;;;;
"23,""12.06.2025 09:23:20"",""12.06.2025 09:30:28"",""Direkter Link"",""0"",""0"",""1"",""< 1 Jahr"",""Mehrmals pro Woche"",""Neutral"",""1"",""1"",""0"",""0"",""0"",""0"","""",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""Stimme voll zu"",""Stimme eher nicht zu"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""Stimme gar nicht zu"",""Stimme eher nicht zu"",""Stimme eher nicht zu"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""1"",""0"",""0"",""0"",""0"","""",""befriedigend"",""Immer"",""Häufig"",""Nein"",""übersprungen"",""Nein"",""Manuelle websuche ist meistens besser. Autovervollständigung im editor kann hilfreich sein, kann aber auch stören."",""1"",""0"",""1"",""0"",""1"",""1"",""0"","""",""Autovervollständigung beim code erstellen kann hilfreich sein. Oder refactoring von bereits erstellten Code, um ihn lesbarer oder simpler zu machen."",""Falsche oder unvollständige informationen bei Fragen. Fehlerhafter code. Unsinnige vorschläge bei Autovervollständigung.""";;;;;;;;
"24,""12.06.2025 09:21:53"",""12.06.2025 09:30:55"",""Direkter Link"",""0"",""0"",""1"",""> 1 Jahr"",""Gelegentlich"",""Eher positiv"",""1"",""0"",""1"",""1"",""0"",""1"","""",""Stimme voll zu"",""Stimme voll zu"",""Stimme eher zu"",""Stimme voll zu"",""Weder noch / teils-teils"",""Stimme eher zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Stimme eher zu"",""Stimme voll zu"",""0"",""0"",""1"",""1"",""1"","""",""befriedigend"",""Häufig"",""Häufig"",""Ja"",""Komplexe Fälle mit hohem Skillcap.";;;;;;;;
"Alles, wo konkrete Zahlen verwendet werden müssen. LLMs können nicht zählen oder rechnen."",""Ja, im vollem Umfang"",""übersprungen"",""0"",""0"",""1"",""1"",""1"",""0"",""0"","""",""GitHub Copilot ist für mich wie ein persönlicher Assistent, der alles kann, aber nichts wirklich gut.";;;;;;;;
;;;;;;;;
Außerdem ein leicht narzisstischer Assistent mit Hang zum Lügen. Der eher irgendeinen Unsinn behauptet als zuzugegeben, dass er etwas nicht weiß.;;;;;;;;
;;;;;;;;
Das heißt, Copilot ist hervorragend für Routineaufgaben. Hervorragend, um Grundfunktionalitäten umzusetzen. Hervorragend, um nach Hygienefaktoren zu fragen, wie zum Beispiel den sinnvollen Aufbau einer Projektordnerstruktur. Hervorragend als Lerntool.;;;;;;;;
;;;;;;;;
Schlecht ist es, um Dinge tatsächlich umzusetzen. Es hat einen sehr limitierten Blick. Weiß nicht, wenn es etwas nicht gibt oder es etwas nicht weiß. Und schlägt deswegen teilweise Unsinn vor oder auch Dinge, die schlicht nicht funktionieren oder die es nicht gibt.;;;;;;;;
;;;;;;;;
Deswegen ist es für Routineaufgaben sehr gut geeignet. Um Sprachen zu lernen, die man selbst noch nicht beherrscht. Oder, wie alle LLMs, um einfach mal anzufangen und einen 60% Stand zu erreichen.;;;;;;;;
;;;;;;;;
"Es ersetzt allerdings nicht professionelles Software Engineering, Erfahrung und qualitativ hochwertige Arbeit."",""Erfinden von Lösungen und Umsetzungen, die schlicht nicht funktionieren oder die es nicht gibt. Konkret die Anbindung von MS Dynamics an ein Application Insights Monitoring via Command Line Interface.""";;;;;;;;
"25,""12.06.2025 09:18:06"",""12.06.2025 09:31:24"",""Direkter Link"",""0"",""0"",""1"",""< 1 Jahr"",""Niemals"",""Sehr negativ"",""0"",""0"",""0"",""0"",""0"",""0"",""Sehr selten beim Googlen"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme voll zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""0"",""0"",""0"",""0"",""0"",""KI in der IT ist nicht hilfreich, im Gegenteil sie macht nur Dinge kaputt"",""ungenügend"",""Immer"",""Immer"",""Ja"",""In Allen. KI macht den Code selbst der Kollegen nur schlimmer, die komplette Programmieranfänger sind. Die Code Completion meiner IDE ist schlauer - die baut keine ständigen und billigen Fehler ein."",""Nein"",""Keine Verwendung von KI. Überhaupt nicht. Außer vielleicht zum Googeln, für Kollegen die das nicht so gut können. Aber ganz ehrlich: Wer KI braucht, hat nichts in der Softwareentwicklung zu suchen.."",""1"",""1"",""1"",""0"",""0"",""0"",""0"",""KI produziert kaputten und oft gefährlichen Code. Oft ohne dass man es merkt."",""Gar keine. Ganz im Gegenteil, der kaputteste Code, den ich bei meinen Kollegen im PR sehe, ist KI generiert. KI Einsatz in der Softwareentwicklung bringt nur Nachteile."",""Z.B.: Im PR kaputten Code, den der Kollege mit KI generiert hat. Zum Reparieren: In der IDE Code Completion (ohne KI) an, ersten Vorschlag nehmen, Code geheilt. KI macht Fehler, die nichtmal Anfänger machen. Dabei wird es oft gefährlich, weil der Code Dinge tut, die er nicht soll. Und wenn man den Code nochmal intensiv checken muss, kann man ihn auch gleich selbst schreiben. Oder eben nicht, dann sollte man den Beruf wechseln.""";;;;;;;;
"26,""12.06.2025 09:24:52"",""12.06.2025 09:32:25"",""Direkter Link"",""0"",""1"",""0"",""> 1 Jahr"",""Täglich"",""Eher positiv"",""0"",""1"",""1"",""0"",""1"",""1"","""",""Stimme eher zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""Stimme eher zu"",""Stimme eher zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Stimme eher zu"",""Stimme eher zu"",""Stimme eher zu"",""Stimme eher nicht zu"",""1"",""1"",""0"",""0"",""1"","""",""befriedigend"",""Häufig"",""Gelegentlich"",""Nein"",""übersprungen"",""Ja, im vollem Umfang"",""übersprungen"",""1"",""0"",""0"",""0"",""0"",""1"",""0"","""",""Mehr Effizienz und Unterstützung beim Debugging"",""Falsche Ergebnisse/Vorschläge""";;;;;;;;
"27,""12.06.2025 09:28:36"",""12.06.2025 09:33:17"",""Direkter Link"",""0"",""1"",""0"",""> 2 Jahr"",""Täglich"",""Sehr positiv"",""1"",""1"",""1"",""1"",""1"",""1"","""",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""1"",""1"",""1"",""1"",""1"","""",""gut"",""Häufig"",""Gelegentlich"",""Ja"",""kritischer Dateninhalt"",""Ja, im vollem Umfang"",""übersprungen"",""1"",""1"",""0"",""0"",""0"",""0"",""0"","""",""Fokus auf kreative aufgaben"",""keine""";;;;;;;;
"28,""12.06.2025 09:23:57"",""12.06.2025 09:33:41"",""Direkter Link"",""0"",""0"",""1"",""> 1 Jahr"",""Gelegentlich"",""Eher positiv"",""1"",""1"",""0"",""0"",""1"",""0"","""",""Stimme eher nicht zu"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""Stimme voll zu"",""Stimme eher nicht zu"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""0"",""0"",""1"",""0"",""0"",""Debugging und Fehleranalyse"",""befriedigend"",""Häufig"",""Gelegentlich"",""Ja"",""Wenn es um Business-Code / Fachliches geht."",""Ja, mit eingeschränkten Bedingungen"",""Generell nur dann, wenn die KI im Besitz des Kunden/des Entwickelnden Unternehmens ist, sodass kein (evtl. sogar kritischer) Code nach außen gelangt."",""1"",""1"",""0"",""1"",""1"",""0"",""0"","""",""Schnellere Fehleranalyse, schnelleres erstellen von Dummy-Daten. Generierung von Boilerplate-Code, wenn direkt in IDE eingebunden."",""- Fehlerhafter Code";;;;;;;;
"- Keine Lösung gefunden, aber Zeit verloren""";;;;;;;;
"29,""12.06.2025 09:18:34"",""12.06.2025 09:34:13"",""Direkter Link"",""0"",""1"",""0"",""> 1 Jahr"",""Täglich"",""Eher positiv"",""1"",""1"",""1"",""1"",""1"",""1"","""",""Stimme eher zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""Stimme voll zu"",""Stimme eher zu"",""Stimme eher zu"",""Stimme voll zu"",""Stimme voll zu"",""Stimme eher zu"",""Stimme voll zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""1"",""0"",""0"",""1"",""1"","""",""befriedigend"",""Immer"",""Gelegentlich"",""Ja"",""Wenn die Komplexität aufgrund der Zusammenhänge in einem Projekt zu hoch ist."",""Ja, mit eingeschränkten Bedingungen"",""Beachtung der Datenschutzbestimmungen. ";;;;;;;;
Überprüfung und ggf. Nachbearbeitung der Ergebnisse.;;;;;;;;
",1"",""1"",""1"",""0"",""0"",""0"",""0"","""",""Man kommt schneller und effizienter an gute Ergebnisse.";;;;;;;;
"Man kann sich mit der KI """"fachlich austauschen"""" und muss dafür keine andere menschliche Ressource heranziehen.";;;;;;;;
"KI kann in bestimmten Fällen lehrreich sein, wenn man sich mit neuen Technologien auseinander setzen will."",""Es ist sinnvoll wenn man selber fundiertes Fachwissen mitbringt und die Ergebnisse der KI überprüfen und anpassen kann. ";;;;;;;;
ChatGPT liefert nicht immer Clean Code und entspricht nicht immer meiner Vorstellung von qualitativ hochwertigem Code.;;;;;;;;
"ChatGPT ist hin und wieder """"dement"""" und vergisst Anforderungen, die am Anfang der Kommunikation schon definiert wurden. ";;;;;;;;
"Nach ChatGPT Updates ist die Qualität des Outputs schwankend. (Manchmal besser als vor dem Update und manchmal deutlich schlechter). """;;;;;;;;
"30,""12.06.2025 09:25:02"",""12.06.2025 09:35:13"",""Direkter Link"",""0"",""0"",""1"",""< 6 Monat"",""Mehrmals pro Woche"",""Neutral"",""0"",""0"",""1"",""0"",""0"",""1"",""Recherche und Gegenüberstellung von Technologien & verschiedenen Lösungsansätzen"",""Stimme eher zu"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Stimme voll zu"",""Stimme eher nicht zu"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""Stimme eher zu"",""Stimme eher zu"",""Stimme eher zu"",""Stimme eher nicht zu"",""0"",""0"",""1"",""0"",""1"","""",""befriedigend"",""Häufig"",""Gelegentlich"",""Ja"",""Beim Hinzufügen für neuer Blöcke z.B. in Terraform, in denen ich zunächst selber bewusst die Parameter verstehen und ausfüllen möchte. Copilot schlägt da ganze Blöcke vor mit teilweise falschen Parameternamen."",""Ja, mit eingeschränkten Bedingungen"",""Nach dem Generieren des Codes sollte man selber noch ein Review des erzeugten Codes durchführen und natürlich testen, ob er läuft."",""0"",""1"",""1"",""1"",""0"",""0"",""0"","""",""Bei Routineaufgaben, die viel Boilerplate-Code enthalten kann es sehr helfen, um schneller die Details auszuarbeiten."",""Oftmals falsche Namen von Parametern oder Funktionen in generierten Code-Blöcken welche dann wieder Zeit kosten zu identifizieren.""";;;;;;;;
"31,""12.06.2025 09:26:45"",""12.06.2025 09:35:24"",""Direkter Link"",""0"",""0"",""1"",""< 1 Jahr"",""Gelegentlich"",""Eher positiv"",""1"",""1"",""0"",""0"",""0"",""0"","""",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Stimme voll zu"",""Stimme gar nicht zu"",""Weder noch / teils-teils"",""Stimme gar nicht zu"",""Stimme eher zu"",""Stimme eher nicht zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""1"",""0"",""0"",""1"",""0"","""",""mangelhaft"",""Immer"",""Häufig"",""Ja"",""Restricted / Secret Code"",""Ja, mit eingeschränkten Bedingungen"",""Kein Vibe Coding"",""1"",""1"",""1"",""0"",""0"",""0"",""0"","""",""Zweitmeinung"",""Halluzination""";;;;;;;;
"32,""12.06.2025 09:27:18"",""12.06.2025 09:35:30"",""Direkter Link"",""0"",""0"",""1"",""> 2 Jahr"",""Mehrmals pro Woche"",""Eher positiv"",""0"",""1"",""0"",""0"",""0"",""1"",""Konzeptinformation, etwa """"Was sind gängige Ansätze... Was sind Vor-Nachteile von..."""""",""Stimme eher zu"",""Weder noch / teils-teils"",""Stimme eher zu"",""Stimme voll zu"",""Stimme eher zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""Stimme eher zu"",""Stimme eher zu"",""Stimme voll zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""1"",""1"",""1"",""1"",""1"","""",""befriedigend"",""Gelegentlich"",""Gelegentlich"",""Nein"",""übersprungen"",""Ja, mit eingeschränkten Bedingungen"",""Wie erwähnt, Code muss zwingend und stätndig geprüft/angepasst werden. "",""1"",""1"",""0"",""1"",""1"",""1"",""0"","""",""Es ist eine gute Unterstützung. Eben wie ein Assistent."",""Veraltete Information, Nicht verstehen des Problems, Dadurch das es gezwungen ist Lösungen anzubieten ist logischerweise auch mal """"Müll"""" dabei""";;;;;;;;
"33,""12.06.2025 09:23:38"",""12.06.2025 09:42:55"",""Direkter Link"",""0"",""1"",""0"",""> 1 Jahr"",""Gelegentlich"",""Eher positiv"",""1"",""1"",""0"",""0"",""1"",""0"","""",""Stimme eher zu"",""Stimme eher zu"",""Stimme eher nicht zu"",""Stimme voll zu"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""Stimme gar nicht zu"",""Stimme voll zu"",""Stimme eher nicht zu"",""Weder noch / teils-teils"",""1"",""1"",""0"",""1"",""1"","""",""befriedigend"",""Häufig"",""Häufig"",""Ja"",""Bei komplexerem Code. Da baut ChatGPT meist Fehler ein. Außerdem macht es Spaß da selber auf eine Lösung zu kommen"",""Ja, mit eingeschränkten Bedingungen"",""Durch einen ausgiebigen Review-Prozess. Jeder Code/Test/Doku darf meinetwegen generiert sein, muss aber von einem Entwickler gesichtet und verstanden werden. ";;;;;;;;
"Die Systeme haben leider manchmal die Eigenschaft bei simpelsten Anforderungen minimale Fehler einzubauen. Gibt man eine Liste mit vielen Ausprägungen an, kann es schonmal sein, dass die Aufgabe für wenige Ausprägungen """"vergessen"""" wird."",""0"",""0"",""1"",""1"",""1"",""0"",""0"","""",""Steigende Effizienz durch Generierung von simplen Mustern.";;;;;;;;
"Vorschläge im Software-Entwurf und -Aufbau"",""Zum Teil ist generierter Code falsch und tut nicht das, was verlangt ist. Lässt man diesen mehrfach korrigieren, ist es manchmal schneller, selber zu recherchieren und eine Lösung zu entwickeln. Das ist meist frustrierender, als wenn eigener Code nicht funktioniert.""";;;;;;;;
"34,""12.06.2025 09:29:50"",""12.06.2025 09:43:26"",""Direkter Link"",""0"",""0"",""1"",""> 2 Jahr"",""Gelegentlich"",""Neutral"",""0"",""0"",""0"",""0"",""1"",""0"",""Wegwerf-Scripts"",""Stimme eher zu"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""Stimme voll zu"",""Stimme eher nicht zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Stimme gar nicht zu"",""Stimme eher zu"",""Stimme eher zu"",""Stimme eher nicht zu"",""1"",""0"",""1"",""0"",""0"","""",""befriedigend"",""Immer"",""Gelegentlich"",""Ja"",""- Performance-/Security-kritischer Code";;;;;;;;
#NAME?;;;;;;;;
"- Code, der zentral für ein Projekt/eine Komponente ist. Also """"Framework"""" Code, bei dem wichtig ist, dass ich den auch vollständig verstehe und bewerten kann"",""Ja, mit eingeschränkten Bedingungen"",""Der/die EntwicklerIn muss den generierten Code vollständig verstehen und bewusst bewerten, ob der Code passt. """"Generiere nur Code, den du auch selbst schreiben könntest""""";;;;;;;;
"Tests können generiert werden, die Definition der Test Cases sollte man aber zum größten Teil selbst übernehmen. Wichtig ist dabei auch, sicherzustellen, dass die Tests auch korrekt sind und tatsächlich das testen, was sie sollen. Hier bietet sich TDD besonders an."",""1"",""1"",""1"",""0"",""1"",""1"",""0"",""Erzeugung von TechDebt"",""Manchmal ein guter Sparring-Partner bei der Konzeption. Kann gut Boilerplate und Standard-Probleme lösen.";;;;;;;;
"Wenn man nicht """"flüssig"""" in einer Sprache/Framework ist, aber den Code gut bewerten kann, nimmt es sehr viel Zeit für die erste Iteration ab. Besonders gut für Scripts, die man nur 1x laufen lassen muss."",""Code wird unreflektiert verwendet, sieht auf den ersten Blick gut aus, aber enthält trotzdem Fehler. Erzeugung von enorm viel TechDebt, da weniger auf das große Ganze geschaut wird - Logik-Duplizierung, inkonsistenter Style & Einsatz von Patterns, teilweise sehr komplexe Lösungen für einfache Probleme (es z.B. wird ein eigener Algorithmus geschrieben, anstatt die Framework-Funktionen oder Bibliotheken zu verwenden). Man vertraut auf KI-Halluzinationen anstatt 20s in die Doku zu schauen und trifft dann falsche Annahmen etc.""";;;;;;;;
"35,""12.06.2025 09:30:58"",""12.06.2025 09:43:29"",""Direkter Link"",""0"",""0"",""1"",""< 6 Monat"",""Täglich"",""Eher positiv"",""0"",""1"",""1"",""1"",""1"",""0"","""",""Stimme voll zu"",""Stimme eher zu"",""Stimme eher zu"",""Stimme voll zu"",""Stimme eher zu"",""Stimme voll zu"",""Stimme eher zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""Stimme voll zu"",""Stimme voll zu"",""Weder noch / teils-teils"",""1"",""0"",""1"",""1"",""1"","""",""ausreichend"",""Immer"",""Gelegentlich"",""Nein"",""übersprungen"",""Ja, mit eingeschränkten Bedingungen"",""Der Code MUSS immer nachgearbeitet werden.";;;;;;;;
- Sollte nicht dazu führen, dass Code genutzt wird, der nicht verstanden wurde;;;;;;;;
#NAME?;;;;;;;;
#NAME?;;;;;;;;
"- Natürlich muss alles auf den Coding Standard des jeweiligen Projekts gehoben werden."",""1"",""1"",""0"",""1"",""0"",""0"",""0"","""",""- Guter Einstieg in neue Technologien";;;;;;;;
#NAME?;;;;;;;;
#NAME?;;;;;;;;
#NAME?;;;;;;;;
"- Man kann auch mal dummer Fragen stellen"",""- Nicht triviale Bugs";;;;;;;;
#NAME?;;;;;;;;
#NAME?;;;;;;;;
"- Muss aktiv abbrechen, wenn ChatGPT sich mal wieder verläuft (manchaml schwierig rechtzeitig zu sehen)""";;;;;;;;
"36,""12.06.2025 09:35:25"",""12.06.2025 09:43:35"",""Direkter Link"",""1"",""0"",""0"",""> 6 Monate"",""Täglich"",""Neutral"",""1"",""0"",""1"",""1"",""0"",""1"","""",""Stimme eher nicht zu"",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""Stimme voll zu"",""Stimme eher zu"",""Stimme eher zu"",""Stimme eher nicht zu"",""Stimme eher zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""Stimme eher zu"",""Stimme gar nicht zu"",""0"",""0"",""1"",""1"",""1"","""",""befriedigend"",""Häufig"",""Häufig"",""Ja"",""Ich verzichte bewusst auf KI, wenn es um sensibles Fachwissen, Datenschutz oder eigenständiges Denken geht."",""Ja, mit eingeschränkten Bedingungen"",""Ich würde KI nicht für sicherheitskritische Entscheidungen verwenden."",""1"",""0"",""1"",""0"",""1"",""1"",""0"","""",""Schnelle Infos, Ideenfindung, Unterstützung beim Schreiben und beim Verstehen komplexer Themen."",""Manchmal ungenaue oder veraltete Antworten, fehlender Kontext, Wiederholungen oder zu allgemeine Aussagen. Man muss immer selbst kritisch prüfen.""";;;;;;;;
"37,""12.06.2025 09:32:18"",""12.06.2025 09:43:57"",""Direkter Link"",""0"",""0"",""1"",""> 1 Jahr"",""Gelegentlich"",""Eher positiv"",""0"",""0"",""1"",""1"",""0"",""0"","""",""Weder noch / teils-teils"",""Stimme eher nicht zu"",""Stimme eher nicht zu"",""Stimme voll zu"",""Stimme eher nicht zu"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Weder noch / teils-teils"",""Stimme eher zu"",""Stimme eher zu"",""Stimme eher zu"",""Weder noch / teils-teils"",""0"",""0"",""0"",""1"",""1"","""",""befriedigend"",""Häufig"",""Häufig"",""Ja"",""Freigabe durch Kunde nicht erteilt."",""Ja, mit eingeschränkten Bedingungen"",""Freigabe muss vertragstechnisch durch Kunde erteilt sein. Keine unternehmensbezogenen und personenbezogenen Daten als Prompts. Auch keine anonymisierte Eingaben, die Rückschlüsse erlauben."",""1"",""1"",""0"",""1"",""0"",""0"",""0"","""",""Im Vergleich zu Suchmaschinen effizienter Informationen und Verbesserungsvorschläge gewinnen. "",""Generierter Code, darunter Test-Code fehlerhaft. Falschinformationen. Schwächen bei deterministischen Vorgehen / Algorithmen.""";;;;;;;;
"38,""12.06.2025 09:19:29"",""12.06.2025 09:45:32"",""Direkter Link"",""0"",""0"",""1"",""> 6 Monate"",""Mehrmals pro Woche"",""Sehr positiv"",""1"",""1"",""1"",""0"",""1"",""0"","""",""Stimme voll zu"",""Stimme eher zu"",""Stimme voll zu"",""Stimme voll zu"",""Weder noch / teils-teils"",""Stimme voll zu"",""Stimme voll zu"",""Stimme voll zu"",""Weder noch / teils-teils"",""Stimme eher zu"",""Stimme voll zu"",""Weder noch / teils-teils"",""1"",""0"",""0"",""0"",""1"","""",""gut"",""Häufig"",""Selten"",""Ja"",""Bei Architekturentscheidungen und präzisen, sehr fachlichen Konzepten. KI liefert in diesen Fällen meist sehr allgemeine Wall-Of-Text, die wenig nützlich sind."",""Ja, mit eingeschränkten Bedingungen"",""Keine Architekturentscheidungen, da der KI meist sämtliche Rahmenbedingungen und spezielle """"Fachlichkeiten"""" nicht bewusst sind und diese sind nur schwer via Prompt zu vermitteln."",""1"",""1"",""1"",""0"",""0"",""0"",""0"",""Antworten der KI sind teilweise veraltet oder berücksichtigen nicht immer die neuesten technischen Möglichkeiten"",""Delegieren von sehr manuellen Arbeiten. Mehr Fokus auf wichtige Themen"",""Schwammige Antworten, veraltete Empfehlungen, """"blindes Vertrauen"""" in die Antworten""";;;;;;;;
"39,""12.06.2025 09:39:25"",""12.06.2025 09:45:56"",""Direkter Link"",""0"",""0"",""1"",""> 2 Jahr"",""Gelegentlich"",""Sehr negativ"",""0"",""0"",""0"",""0"",""1"",""0"","""",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme voll zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme gar nicht zu"",""Stimme eher zu"",""Stimme eher nicht zu"",""Stimme gar nicht zu"",""1"",""0"",""0"",""1"",""1"","""",""ungenügend"",""Immer"",""Häufig"",""Ja"",""Wenn ich in Eile bin, schalte ich Inline-Copilot ab, um nicht von sinnlosen Vorschlägen genervt zu werden, die mit Verzögerung unpassend aufploppen."",""Nein"",""Nur mit Begründung zulassen."",""1"",""1"",""1"",""0"",""1"",""1"",""0"","""",""Wenn ich die Syntax einer neuen Programmiersprache noch nicht ganz auswendig kann, ist Copilot etwas schneller, als selbst nachzuschlagen. "",""Copilot ist extram langsam. Die Vorschläge werden meistens erst eingeblendet, wenn ich bereits selbst fertig mit Tippen bin. Dann stören sie und machen meinen eigenen Code kaputt. Nützliche Ergebnisse sind sehr selten, meistens stört Copilot nur.""";;;;;;;;
